table_sql,var_name,file,column_prop,column_type,sql_col,not_null,pk,fk_target
chat_message_tasks,chatMessageTasks,chat-schema.ts,dueDate,text,due_date,false,false,
chat_message_tasks,chatMessageTasks,chat-schema.ts,priority,varchar,priority,false,false,
chat_message_tasks,chatMessageTasks,chat-schema.ts,status,varchar,status,false,false,
chat_message_tasks,chatMessageTasks,chat-schema.ts,createdBy,text,created_by,false,false,
chat_message_tasks,chatMessageTasks,chat-schema.ts,createdAt,timestamp,created_at,false,false,
chat_starred_messages,chatStarredMessages,chat-schema.ts,id,varchar,id,false,true,
chat_starred_messages,chatStarredMessages,chat-schema.ts,messageId,varchar,message_id,true,false,
chat_starred_messages,chatStarredMessages,chat-schema.ts,userId,varchar,user_id,true,false,
chat_starred_messages,chatStarredMessages,chat-schema.ts,createdAt,timestamp,created_at,false,false,
chat_user_presence,chatUserPresence,chat-schema.ts,userId,text,user_id,false,true,
chat_user_presence,chatUserPresence,chat-schema.ts,status,varchar,status,false,false,
chat_user_presence,chatUserPresence,chat-schema.ts,customStatus,text,custom_status,false,false,
chat_user_presence,chatUserPresence,chat-schema.ts,lastSeenAt,timestamp,last_seen_at,false,false,
chat_user_presence,chatUserPresence,chat-schema.ts,activeRoomId,varchar,active_room_id,false,false,
chat_user_presence,chatUserPresence,chat-schema.ts,updatedAt,timestamp,updated_at,false,false,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,id,varchar,id,false,true,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,name,varchar,name,true,false,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,slug,varchar,slug,true,false,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,isCompany,boolean,is_company,false,false,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,isDefault,boolean,is_default,false,false,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,createdBy,text,created_by,false,false,
chat_emoji_packs,chatEmojiPacks,chat-schema.ts,createdAt,timestamp,created_at,false,false,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,id,varchar,id,false,true,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,packId,varchar,pack_id,true,false,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,code,varchar,code,true,false,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,imageUrl,text,image_url,true,false,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,width,integer,width,false,false,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,height,integer,height,false,false,
chat_custom_emoji,chatCustomEmoji,chat-schema.ts,createdAt,timestamp,created_at,false,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,id,varchar,id,false,true,
chat_join_requests,chatJoinRequests,chat-schema.ts,roomId,varchar,room_id,true,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,userId,text,user_id,true,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,status,varchar,status,false,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,message,text,message,false,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,decidedBy,text,decided_by,false,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,decidedAt,timestamp,decided_at,false,false,
chat_join_requests,chatJoinRequests,chat-schema.ts,createdAt,timestamp,created_at,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,id,varchar,id,false,true,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,userId,text,user_id,true,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,channel,varchar,channel,true,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,endpoint,text,endpoint,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,p256dh,text,p256dh,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,auth,text,auth,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,fcmToken,text,fcm_token,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,apnsToken,text,apns_token,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,deviceInfo,jsonb,device_info,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,isActive,boolean,is_active,false,false,
chat_push_subscriptions,chatPushSubscriptions,chat-schema.ts,createdAt,timestamp,created_at,false,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,id,varchar,id,false,true,
chat_video_calls,chatVideoCalls,chat-schema.ts,roomId,varchar,room_id,true,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,initiatorId,text,initiator_id,true,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,status,varchar,status,false,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,startedAt,timestamp,started_at,false,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,endedAt,timestamp,ended_at,false,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,durationSec,integer,duration_sec,false,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,participants,jsonb,participants,false,false,
chat_video_calls,chatVideoCalls,chat-schema.ts,iceServers,jsonb,ice_servers,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,id,serial,id,false,true,
ai_alerts,aiAlerts,core/core-ai-reports.ts,insightId,integer,insight_id,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,reportId,integer,report_id,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,alertType,varchar,alert_type,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,severity,varchar,severity,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,title,text,title,true,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,titleRu,text,title_ru,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,message,text,message,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,messageRu,text,message_ru,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,data,jsonb,data,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,isRead,boolean,is_read,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,isResolved,boolean,is_resolved,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,resolvedById,varchar,resolved_by_id,false,false,users.id
ai_alerts,aiAlerts,core/core-ai-reports.ts,resolvedAt,timestamp,resolved_at,false,false,
ai_alerts,aiAlerts,core/core-ai-reports.ts,createdAt,timestamp,created_at,true,false,
document_sequences,documentSequences,core/core-ai-reports.ts,id,serial,id,false,true,
document_sequences,documentSequences,core/core-ai-reports.ts,prefix,varchar,prefix,true,false,
document_sequences,documentSequences,core/core-ai-reports.ts,year,integer,year,true,false,
document_sequences,documentSequences,core/core-ai-reports.ts,month,integer,month,true,false,
document_sequences,documentSequences,core/core-ai-reports.ts,lastNumber,integer,last_number,true,false,
document_sequences,documentSequences,core/core-ai-reports.ts,createdAt,timestamp,created_at,false,false,
document_sequences,documentSequences,core/core-ai-reports.ts,updatedAt,timestamp,updated_at,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,id,varchar,id,false,true,
audit_logs,auditLogs,core/core-ai-reports.ts,tableName,varchar,table_name,true,false,
audit_logs,auditLogs,core/core-ai-reports.ts,recordId,varchar,record_id,true,false,
audit_logs,auditLogs,core/core-ai-reports.ts,action,varchar,action,true,false,
audit_logs,auditLogs,core/core-ai-reports.ts,oldValues,jsonb,old_values,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,newValues,jsonb,new_values,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,changedFields,text,changed_fields,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,reason,text,reason,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,transactionId,varchar,transaction_id,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,userId,varchar,user_id,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,userFullName,text,user_full_name,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,userRole,varchar,user_role,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,ipAddress,varchar,ip_address,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,userAgent,text,user_agent,false,false,
audit_logs,auditLogs,core/core-ai-reports.ts,createdAt,timestamp,created_at,true,false,
currencies,currencies,core/core-ai-reports.ts,id,serial,id,false,true,
currencies,currencies,core/core-ai-reports.ts,code,varchar,code,true,false,
currencies,currencies,core/core-ai-reports.ts,name,text,name,true,false,
currencies,currencies,core/core-ai-reports.ts,nameRu,text,name_ru,false,false,
currencies,currencies,core/core-ai-reports.ts,symbol,varchar,symbol,true,false,
currencies,currencies,core/core-ai-reports.ts,isBaseCurrency,boolean,is_base_currency,true,false,
currencies,currencies,core/core-ai-reports.ts,isActive,boolean,is_active,true,false,
currencies,currencies,core/core-ai-reports.ts,decimalPlaces,integer,decimal_places,true,false,
